spectrum_lambda,method,baseline,paired_delta_mean,paired_delta_sd,relative_change_percent,wins,n_seeds
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_linear_sigma,0.027333239659939765,0.002594996609030772,67.27174042742234,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_tanh_sigma,0.02793162673059507,0.002276685814731608,69.77202758996832,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_tanh_sigma,0.02793162785234007,0.002276687714179941,69.77203234710254,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_loglinear_lo0p1_hi3,0.013133682488504474,0.002238927262020396,23.953179079162634,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_loglinear_lo0p1_hi3,0.01313367133591521,0.0022389062277480562,23.95315386700938,0,3
0.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-1.6236819342744606e-09,1.4083467064429529e-08,-2.389020781201623e-06,1,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,score,0.014150627079561611,0.0022389637267246237,26.295583937397417,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gaussian,-0.06569633014148447,0.006465854459576112,-49.15158335343701,3,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gaussian,-0.06569668805468133,0.006465834041391306,-49.15171951370123,3,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_normalized,-0.05779539585819506,0.004668862756065021,-45.95699939785416,3,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_normalized,-0.057795433007207304,0.004668844395608888,-45.957015361975465,3,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4,0.02847617256732197,0.0022572480244930546,72.11319888237723,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4,0.028476173867587495,0.0022572424930840406,72.11320454971872,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,0.0063408984056867205,0.0019152014246511838,10.28975241291883,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0.006340907171099977,0.0019152002942042412,10.28976810070823,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.027035281522932542,0.002268470074890463,66.05402125689392,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.02703528097331204,0.0022684693543254617,66.05401902701809,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_linear_sigma,0.02733324010356809,0.002595013186384135,67.2717395654856,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_linear_sigma,0.0273332412836217,0.0025950106914309225,67.27174442357908,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_tanh_sigma,0.02793162835427701,0.0022766998468845756,69.77203164585744,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_tanh_sigma,0.027931629476022003,0.0022767017463351325,69.77203640299177,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_loglinear_lo0p1_hi3,0.013133684112186407,0.0022389384755756125,23.95318204042991,0,3
