spectrum_lambda,seed,method,steps,score_error,unweighted_score_error,dsm_pixel_mean,gradient_norm_mean,gradient_clip_fraction,test_bank_sha256
0.5,44,scalar_gaussian,5000,0.08936856072261828,0.6538588886157901,0.5683206218322409,0.08364625063464046,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,44,fourier_gaussian,5000,0.1330760416355136,1.0334422617119392,0.6117482215703558,0.034519346195086835,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,44,scalar_normalized,5000,0.0947644710509396,0.738182338063189,0.5734818055533712,0.1396764502365142,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,44,fourier_normalized,5000,0.12352616258207555,0.9702100228806909,0.6023822416274711,0.07643026588074862,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,44,scalar_gate_s1p5_p4,5000,0.04254590478106693,0.19838175649357712,0.5219358389420476,0.2750577217619866,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
0.5,44,fourier_gate_s1p5_p4,5000,0.04244594220090095,0.2041191316449904,0.521930226937577,0.276260268015787,0.0,8b1bfd743c2b09c82ab70806ff5da2408f7e3d12e08e9b6ff6cc468430effed5
1.0,42,score,5000,0.0775288859528764,0.6759245302858716,0.49232016402823486,0.4909241996001452,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,42,scalar_gaussian,5000,0.07442173494793007,0.6231640661999033,0.4892097801395007,0.1336891015227884,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,42,fourier_gaussian,5000,0.13439223982768111,1.5645464478237299,0.5489241883216056,0.027027885522507133,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,42,scalar_normalized,5000,0.07972209302876301,0.7997390911126055,0.49434842253686384,0.20219091011062265,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,42,fourier_normalized,5000,0.08044997864584819,0.9723231064021307,0.49527347568527674,0.11343523357063531,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,42,scalar_gate_s1p5_p4,5000,0.058424090763461334,0.49099500038906524,0.473450973154413,0.3000525168530643,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,42,fourier_gate_s1p5_p4,5000,0.05592717988158764,0.48756951963072964,0.4707658318883252,0.31736539062932134,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,43,score,5000,0.07889288096080822,0.6883582496357679,0.49351097914000935,0.4787121650274843,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,43,scalar_gaussian,5000,0.07384586527343157,0.6026183654021157,0.4885083461060175,0.13211155274398625,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,43,fourier_gaussian,5000,0.12121288133564745,1.4436380886864537,0.5360510701349382,0.03295206101797521,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,43,scalar_normalized,5000,0.07660121330139234,0.7560219247374146,0.4911717098230659,0.20184199885241688,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,43,fourier_normalized,5000,0.08569656533480352,1.028204191269616,0.5003426480831601,0.11367406191676856,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,43,scalar_gate_s1p5_p4,5000,0.0589906336239978,0.49800045111946684,0.47372482314715636,0.3026180388264358,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,43,fourier_gate_s1p5_p4,5000,0.055461352162642565,0.480800974264466,0.4702427152577378,0.31685714891403916,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,44,score,5000,0.07648433297935531,0.6486086817727953,0.4913514152763134,0.47917527918703856,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,44,scalar_gaussian,5000,0.07537215108732437,0.6294491384286928,0.48990097522893206,0.1322388977959752,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,44,fourier_gaussian,5000,0.12807872176221857,1.518302693070259,0.5425239118906845,0.03006747475694865,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
1.0,44,scalar_normalized,5000,0.07869332163339784,0.788015855174343,0.4931529155117226,0.2030769009180367,0.0,81fcfed3ae9bb3b7df80f507f95e10eeaf8250cb7cde4e1b78f05a5b0d271479
