method,sigma,gate_min,gate_max,max_scale_ratio
fourier_gate_s1p5_p4,0.1213342696428299,4.281049768906087e-05,4.281049768906087e-05,1.0826183557510376
fourier_gate_s1p5_p4,0.12272235751152039,4.480331335798837e-05,4.480331335798837e-05,1.0844451189041138
fourier_gate_s1p5_p4,0.12412632256746292,4.688889384851791e-05,4.688889384851791e-05,1.0863107442855835
fourier_gate_s1p5_p4,0.12554635107517242,4.907159382128157e-05,4.907159382128157e-05,1.0882158279418945
fourier_gate_s1p5_p4,0.12698262929916382,5.135584797244519e-05,5.135584797244519e-05,1.0901614427566528
fourier_gate_s1p5_p4,0.12843532860279083,5.3746425692224875e-05,5.3746425692224875e-05,1.0921481847763062
fourier_gate_s1p5_p4,0.12990465760231018,5.6248278269777074e-05,5.6248278269777074e-05,1.0941767692565918
fourier_gate_s1p5_p4,0.131390780210495,5.886658254894428e-05,5.886658254894428e-05,1.0962481498718262
fourier_gate_s1p5_p4,0.13289391994476318,6.160682096378878e-05,6.160682096378878e-05,1.0983631610870361
fourier_gate_s1p5_p4,0.13441425561904907,6.447453779401258e-05,6.447453779401258e-05,1.1005226373672485
fourier_gate_s1p5_p4,0.13595198094844818,6.74757466185838e-05,6.74757466185838e-05,1.1027272939682007
fourier_gate_s1p5_p4,0.13750728964805603,7.061663927743211e-05,7.061663927743211e-05,1.1049782037734985
fourier_gate_s1p5_p4,0.13908040523529053,7.390380051219836e-05,7.390380051219836e-05,1.1072760820388794
fourier_gate_s1p5_p4,0.140671506524086,7.734388782409951e-05,7.734388782409951e-05,1.1096217632293701
fourier_gate_s1p5_p4,0.14228081703186035,8.094408985925838e-05,8.094408985925838e-05,1.1120164394378662
fourier_gate_s1p5_p4,0.1439085304737091,8.471186447422951e-05,8.471186447422951e-05,1.1144607067108154
fourier_gate_s1p5_p4,0.14555487036705017,8.865509153110906e-05,8.865509153110906e-05,1.1169556379318237
fourier_gate_s1p5_p4,0.14722004532814026,9.278176003135741e-05,9.278176003135741e-05,1.119502305984497
fourier_gate_s1p5_p4,0.14890427887439728,9.710049926070496e-05,9.710049926070496e-05,1.1221011877059937
fourier_gate_s1p5_p4,0.15060776472091675,0.00010162023681914434,0.00010162023681914434,1.1247538328170776
fourier_gate_s1p5_p4,0.15233075618743896,0.00010635043872753158,0.00010635043872753158,1.1274611949920654
fourier_gate_s1p5_p4,0.15407344698905945,0.00011130069469800219,0.00011130069469800219,1.1302237510681152
fourier_gate_s1p5_p4,0.1558360755443573,0.0001164813365903683,0.0001164813365903683,1.1330429315567017
fourier_gate_s1p5_p4,0.15761886537075043,0.00012190309644211084,0.00012190309644211084,1.1359195709228516
fourier_gate_s1p5_p4,0.15942205488681793,0.0001275773101951927,0.0001275773101951927,1.13885498046875
fourier_gate_s1p5_p4,0.16124586760997772,0.00013351546658668667,0.00013351546658668667,1.1418498754501343
fourier_gate_s1p5_p4,0.1630905568599701,0.00013972997840028256,0.00013972997840028256,1.1449054479599
fourier_gate_s1p5_p4,0.16495634615421295,0.00014623370952904224,0.00014623370952904224,1.1480227708816528
fourier_gate_s1p5_p4,0.1668434739112854,0.00015304010594263673,0.00015304010594263673,1.1512030363082886
fourier_gate_s1p5_p4,0.16875219345092773,0.00016016341396607459,0.00016016341396607459,1.1544471979141235
fourier_gate_s1p5_p4,0.17068274319171906,0.00016761805454734713,0.00016761805454734713,1.1577565670013428
fourier_gate_s1p5_p4,0.17263539135456085,0.0001754195982357487,0.0001754195982357487,1.1611323356628418
fourier_gate_s1p5_p4,0.17461037635803223,0.0001835841976571828,0.0001835841976571828,1.1645753383636475
fourier_gate_s1p5_p4,0.17660795152187347,0.00019212892220821232,0.00019212892220821232,1.1680867671966553
fourier_gate_s1p5_p4,0.1786283701658249,0.00020107107411604375,0.00020107107411604375,1.1716680526733398
fourier_gate_s1p5_p4,0.18067191541194916,0.0002104293234879151,0.0002104293234879151,1.175320029258728
fourier_gate_s1p5_p4,0.18273884057998657,0.00022022303892299533,0.00022022303892299533,1.1790443658828735
fourier_gate_s1p5_p4,0.18482939898967743,0.00023047244758345187,0.00023047244758345187,1.1828420162200928
fourier_gate_s1p5_p4,0.1869438886642456,0.00024119896988850087,0.00024119896988850087,1.1867141723632812
fourier_gate_s1p5_p4,0.1890825629234314,0.0002524243900552392,0.0002524243900552392,1.1906622648239136
fourier_gate_s1p5_p4,0.1912456899881363,0.00026417209301143885,0.00026417209301143885,1.1946873664855957
fourier_gate_s1p5_p4,0.19343358278274536,0.0002764663950074464,0.0002764663950074464,1.1987907886505127
fourier_gate_s1p5_p4,0.1956464946269989,0.00028933267458342016,0.00028933267458342016,1.20297372341156
fourier_gate_s1p5_p4,0.19788473844528198,0.00030279785278253257,0.00030279785278253257,1.2072378396987915
fourier_gate_s1p5_p4,0.2001485675573349,0.0003168891416862607,0.0003168891416862607,1.2115839719772339
fourier_gate_s1p5_p4,0.20243830978870392,0.0003316360234748572,0.0003316360234748572,1.216013789176941
fourier_gate_s1p5_p4,0.20475423336029053,0.0003470689116511494,0.0003470689116511494,1.220528483390808
fourier_gate_s1p5_p4,0.207096666097641,0.000363219907740131,0.000363219907740131,1.225129246711731
fourier_gate_s1p5_p4,0.209465891122818,0.0003801219863817096,0.0003801219863817096,1.2298176288604736
fourier_gate_s1p5_p4,0.2118622213602066,0.00039781053783372045,0.00039781053783372045,1.2345952987670898
fourier_gate_s1p5_p4,0.2142859548330307,0.00041632159263826907,0.00041632159263826907,1.239462971687317
fourier_gate_s1p5_p4,0.21673743426799774,0.00043569368426688015,0.00043569368426688015,1.2444225549697876
fourier_gate_s1p5_p4,0.2192169427871704,0.00045596694690175354,0.00045596694690175354,1.249475121498108
fourier_gate_s1p5_p4,0.22172483801841736,0.0004771831736434251,0.0004771831736434251,1.2546225786209106
fourier_gate_s1p5_p4,0.22426140308380127,0.0004993858165107667,0.0004993858165107667,1.2598657608032227
fourier_gate_s1p5_p4,0.2268269956111908,0.0005226209759712219,0.0005226209759712219,1.2652066946029663
fourier_gate_s1p5_p4,0.2294219434261322,0.0005469368770718575,0.0005469368770718575,1.270646095275879
fourier_gate_s1p5_p4,0.23204657435417175,0.0005723831709474325,0.0005723831709474325,1.2761861085891724
fourier_gate_s1p5_p4,0.2347012311220169,0.0005990129429847002,0.0005990129429847002,1.2818278074264526
fourier_gate_s1p5_p4,0.23738625645637512,0.0006268806173466146,0.0006268806173466146,1.2875730991363525
fourier_gate_s1p5_p4,0.24010199308395386,0.000656043877825141,0.000656043877825141,1.293422818183899
fourier_gate_s1p5_p4,0.24284881353378296,0.0006865632603876293,0.0006865632603876293,1.2993791103363037
fourier_gate_s1p5_p4,0.2456270456314087,0.0007185013964772224,0.0007185013964772224,1.3054429292678833
fourier_gate_s1p5_p4,0.2484370619058609,0.0007519237115047872,0.0007519237115047872,1.31161630153656
fourier_gate_s1p5_p4,0.25127923488616943,0.0007868999382480979,0.0007868999382480979,1.317900538444519
fourier_gate_s1p5_p4,0.25415390729904175,0.0008235014975070953,0.0008235014975070953,1.3242969512939453
fourier_gate_s1p5_p4,0.2570614814758301,0.0008618038846179843,0.0008618038846179843,1.3308073282241821
fourier_gate_s1p5_p4,0.2600023150444031,0.0009018866112455726,0.0009018866112455726,1.3374334573745728
fourier_gate_s1p5_p4,0.2629767954349518,0.00094383186660707,0.00094383186660707,1.3441762924194336
fourier_gate_s1p5_p4,0.26598528027534485,0.0009877250995486975,0.0009877250995486975,1.351037621498108
fourier_gate_s1p5_p4,0.2690282166004181,0.0010336583945900202,0.0010336583945900202,1.358019471168518
fourier_gate_s1p5_p4,0.2721059322357178,0.0010817250004038215,0.0010817250004038215,1.3651225566864014
fourier_gate_s1p5_p4,0.2752188742160797,0.0011320248013362288,0.0011320248013362288,1.3723493814468384
fourier_gate_s1p5_p4,0.27836742997169495,0.00118466024287045,0.00118466024287045,1.379700779914856
fourier_gate_s1p5_p4,0.2815520167350769,0.0012397405225783587,0.0012397405225783587,1.387178659439087
fourier_gate_s1p5_p4,0.2847730219364166,0.001297377748414874,0.001297377748414874,1.394784688949585
fourier_gate_s1p5_p4,0.28803086280822754,0.0013576910132542253,0.0013576910132542253,1.4025200605392456
fourier_gate_s1p5_p4,0.29132601618766785,0.001420804881490767,0.001420804881490767,1.4103868007659912
fourier_gate_s1p5_p4,0.2946588397026062,0.0014868482248857617,0.0014868482248857617,1.4183862209320068
fourier_gate_s1p5_p4,0.2980297803878784,0.0015559559687972069,0.0015559559687972069,1.4265199899673462
