spectrum_lambda,seed,method,steps,score_error,unweighted_score_error,dsm_pixel_mean,gradient_norm_mean,gradient_clip_fraction,test_bank_sha256
0.5,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.04351875401566726,0.20877397348575502,0.5230881045820381,0.25172122215777637,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,42,score,5000,0.058436181630924774,0.29025342155413325,0.5377841973456664,0.4562077969424427,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,42,scalar_gaussian,5000,0.08310242770395464,0.5994229697639463,0.5626619345358902,0.09057257791161537,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,42,fourier_gaussian,5000,0.12626906907964008,0.9859045054061526,0.6056191036726194,0.03814882893413305,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,42,scalar_normalized,5000,0.09069336815321107,0.7062833741555843,0.5702797742644417,0.14438177500404417,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,42,fourier_normalized,5000,0.12247348252566052,0.9629400357796958,0.6022496586608826,0.0706086407624185,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,42,scalar_gate_s1p5_p4,5000,0.04274263056072839,0.20343227244345236,0.522101227333794,0.2755348287753761,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,42,fourier_gate_s1p5_p4,5000,0.04245206772441917,0.2071870305851258,0.5218050533169156,0.2769074486527592,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.05508117935822654,0.2569625658047009,0.5344404364714491,0.20682370122373103,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.058718842351561946,0.2642371119666809,0.5382477711472989,0.18193695432320237,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.042676130598085,0.19824026701444336,0.5220954913028508,0.25833971394486727,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.04350646977813731,0.2109339120155214,0.522886758340904,0.25453921080939473,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,score,5000,0.05968546846381343,0.301004115718291,0.538896216661916,0.4513743398994207,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,scalar_gaussian,5000,0.08555084553897283,0.6216735117937522,0.5647819939321791,0.0867360148344189,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,fourier_gaussian,5000,0.12776099290041826,1.0054762651523914,0.607853031699679,0.0364922624707222,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,scalar_normalized,5000,0.09270021050625697,0.7236305924938929,0.5721955049944782,0.14004160055629908,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,fourier_normalized,5000,0.11490317524364528,0.9052694384848048,0.5948893509587996,0.078900501877442,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,scalar_gate_s1p5_p4,5000,0.04234299533482469,0.20322190711144764,0.5217712850006762,0.27893446861989796,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,fourier_gate_s1p5_p4,5000,0.042598173950565275,0.2099629481881079,0.5219676779634127,0.28212204038724303,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.055951711760486966,0.2702439244471836,0.5354911638685924,0.20772144348621369,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.05976182436373851,0.27432504292900606,0.5392818353798207,0.18324140267446637,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.042677243007323035,0.1967392102064961,0.5220379792148087,0.2536031493157148,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.04296363160146413,0.20369777014146057,0.52227615981587,0.25241334010511635,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,score,5000,0.05903815682947149,0.29005901546358986,0.5383503430752137,0.44458394169174137,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,scalar_gaussian,5000,0.08944909547153222,0.6566742633637807,0.56893344503409,0.08364625063464046,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,fourier_gaussian,5000,0.13269604189191556,1.0338755909602693,0.612639060946629,0.034519346195086835,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,scalar_normalized,5000,0.09439723589863513,0.73893252018563,0.5739501465108499,0.1396764502365142,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,fourier_normalized,5000,0.12304158240164759,0.9713720858810907,0.6030742588425535,0.07643026588074862,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,scalar_gate_s1p5_p4,5000,0.04201762745137801,0.19747822571073975,0.5214519226174306,0.2750577217619866,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,fourier_gate_s1p5_p4,5000,0.041937760969663826,0.20219966700638362,0.5213664750305078,0.276260268015787,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.056796007433276424,0.2709826627581427,0.53627452948151,0.20551703933142126,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
0.5,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.0598553288514076,0.27441168666311155,0.5392014394511118,0.1817701727580279,0.0,d349905efc62a90eea2bac664f9f5986fd494291178fc83afc57293ee4a097dd
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.05877818385183468,0.48246154418344644,0.47399373523730265,0.28811707137711345,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.05365830227436111,0.4369813770905201,0.46891695804159106,0.27903907861374316,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,42,score,5000,0.07809814389828151,0.6792191323144035,0.49306302586256046,0.4909241996001452,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,42,scalar_gaussian,5000,0.07493133657640244,0.6267616094992877,0.4902398610684253,0.1336891015227884,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,42,fourier_gaussian,5000,0.13517161707371567,1.5698728230142243,0.5504413049883934,0.027027885522507133,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,42,scalar_normalized,5000,0.08056234118790627,0.799703979321198,0.4957428463502873,0.20219091011062265,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,42,fourier_normalized,5000,0.08108782658878841,0.9726891879028332,0.49608952510506504,0.11343523357063531,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,42,scalar_gate_s1p5_p4,5000,0.05885764704587285,0.49553746123970766,0.4740851347292973,0.3000525168530643,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
