spectrum_lambda,seed,method,noise_bin,sigma,n,score_error,unweighted_score_error,reference_error,relative_to_gaussian,dsm_pixel_mean,frequency_band_0,frequency_band_1,frequency_band_2,frequency_band_3
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,7,1.25,1024,0.1293302523778796,0.08277136152184295,0.14418740701494248,0.8969594159112438,0.26491844444362284,0.24463018323966898,0.21066126903206184,0.09615222613232138,0.046025471441559135
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,8,1.375,1024,0.11089376691784134,0.05865455440282517,0.12185080469494965,0.9100782485225356,0.24255965906070545,0.23705820374376724,0.18427789208617534,0.07785724944746006,0.03514636771450688
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,9,1.5,1024,0.09460062387140188,0.042044721720623054,0.10209634070744247,0.9265819246399868,0.22318263450570947,0.2141996029455892,0.1608408578333973,0.06340265522249539,0.02825532334917504
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,10,1.625,1024,0.07862621985638935,0.029775609886443302,0.08421561102624589,0.9336299873414846,0.20006626302712546,0.19630926388369851,0.13372252521145334,0.05033201381673008,0.022186986470927695
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,11,1.75,1024,0.06466476635531042,0.02111502574867279,0.06931799879163486,0.9328712236729202,0.1827796869525443,0.17239329341966253,0.10926594002190103,0.04032614295871963,0.017470519854963482
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,12,1.875,1024,0.050752219795238154,0.014436186963978853,0.05343565402748417,0.9497819521238421,0.167013569042827,0.14020776776680272,0.08636006764885663,0.030784449614596497,0.013185650975915755
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,13,2.0,1024,0.04078931074839448,0.01019732768709862,0.04298544785916096,0.9489097538785223,0.15417094143313037,0.12027739031740267,0.06978214410406078,0.02355187365898821,0.010205658471073511
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,14,2.125,1024,0.033292048497608376,0.0073726335773250384,0.03455925081612765,0.963332471376147,0.14197293874441758,0.10003047098383673,0.0573111605326868,0.018869462941340783,0.007999826711019703
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,15,2.25,1024,0.026637897377144483,0.005261806889312491,0.027392517260649743,0.9724516050743063,0.13214785052609188,0.08494347924419499,0.04533905619429026,0.014686362423660018,0.006149646044798573
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,16,2.375,1024,0.021570474747180966,0.0038241284870348525,0.022049406552376714,0.978279152136903,0.12157208147074183,0.07167057163705123,0.0364928582688929,0.011598384056124202,0.004880748380424047
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,17,2.5,1024,0.01621256292115474,0.0025940100673847583,0.01654586800333205,0.9798556907313541,0.11207445923516565,0.05344672497964651,0.027639001800714307,0.008682419987414003,0.0036604548524628825
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.5,1024,0.06425360086908026,0.25701440347632104,0.25451124087094984,0.25245879376172664,0.44658948999079295,0.07451367171720771,0.0938970462110273,0.05627442513774257,0.035997655886157116
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.625,1024,0.07987573247029585,0.20448187512395738,0.245662157011717,0.3251446353883725,0.38171717090778257,0.12153455275983768,0.12326305284073331,0.06337565421722517,0.0419325583847063
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.75,1024,0.0919282899571273,0.16342807103489299,0.2272133861828322,0.4045901146121523,0.3341921236311984,0.15840491515385247,0.14701640139691635,0.06840001642185968,0.0459470000881105
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.800000011920929,1024,0.09766319309276986,0.15259873465965618,0.22092399094548656,0.4420669420048113,0.32665862630389153,0.17801999654557735,0.1592330738843652,0.06986037684523885,0.04859582003571335
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,4,0.875,1024,0.10486531204576169,0.13696693818221936,0.20802849885256244,0.5040910866740602,0.3061230621245542,0.2050637598018042,0.1686034353808415,0.07416121371014409,0.05188054885348499
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5,1.0,1024,0.10967436082124303,0.10967436082124303,0.18866346927700323,0.5813227183913107,0.2809636955374333,0.22392010639490972,0.1809524302187447,0.0748861260036095,0.05091015477359651
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,6,1.125,1024,0.1093452767393784,0.08639626804099033,0.16656224675733286,0.6564829597831088,0.262322156925999,0.22970070376147006,0.1817045995197863,0.07354319414473633,0.04909466658613904
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,7,1.25,1024,0.10398646953248578,0.0665513405007909,0.14418740701494248,0.7211896772768055,0.23918550861776816,0.24111081697089604,0.1707876652094248,0.06876836594970653,0.042094764398199105
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,8,1.375,1024,0.09547636769249598,0.05049989696132019,0.12185080469494965,0.7835513924714622,0.2273178432578793,0.24983443010702935,0.15820431365904353,0.05938441941818565,0.03455290033573198
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,9,1.5,1024,0.08730425151875573,0.03880188956389144,0.10209634070744247,0.8551163627786275,0.21546649859923012,0.2418769958126899,0.14160983568914728,0.053638440883517664,0.0320691952301067
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,10,1.625,1024,0.07566394692097864,0.028653802384275933,0.08421561102624589,0.8984551201249122,0.19743506162896785,0.2348301853102761,0.11978302913548272,0.044332255309594226,0.02716850329970276
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,11,1.75,1024,0.0662089203358219,0.021619239293329602,0.06931799879163486,0.955147602209945,0.18459095839009504,0.2161586721434608,0.1026497174177575,0.0384024227096008,0.023166632218305665
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,12,1.875,1024,0.05466707502990961,0.015549745786285402,0.05343565402748417,1.0230449317938932,0.1715770922162865,0.18190563376664365,0.0820606692752587,0.032251170340413436,0.01996157034475569
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,13,2.0,1024,0.04650040518212883,0.011625101295532207,0.04298544785916096,1.081770866607797,0.16025916797907036,0.16339106931076938,0.06750988421880173,0.02696339066112656,0.018017461680363073
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,14,2.125,1024,0.03893838526499394,0.008623033415085163,0.03455925081612765,1.1267138131021839,0.14816681923604558,0.13599179737976358,0.05657792813235438,0.022573565137746127,0.015483289473306263
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,15,2.25,1024,0.03352512603040002,0.006622247117116053,0.027392517260649743,1.2238789780214896,0.13888559880354354,0.12662477705149328,0.04538557020129518,0.019452464665698978,0.013881250981516284
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,16,2.375,1024,0.028262856856566633,0.005010589581219569,0.022049406552376714,1.2817967136408108,0.1282232434472699,0.10970937011398241,0.03707783106397707,0.016431259739265364,0.01204087334352189
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,17,2.5,1024,0.022849990606603643,0.0036559984970565827,0.01654586800333205,1.381008877987063,0.11891162013575032,0.0889633800851186,0.029218229260680007,0.013483769126563848,0.01018251999144326
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0,0.5,1024,0.06309768203323537,0.2523907281329415,0.25451124087094984,0.24791707359294637,0.44477793128120413,0.07208403249437983,0.08838101062468473,0.0563239815935445,0.038746660386632895
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,1,0.625,1024,0.07812876599695531,0.2000096409522056,0.245662157011717,0.3180333794481374,0.3809602463553199,0.10661142596994018,0.11491714987181192,0.06514994202446708,0.045934607463840794
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,2,0.75,1024,0.08768861124244046,0.15589086443100525,0.2272133861828322,0.38593065626811224,0.33090938390022306,0.136343299311472,0.13209638029232046,0.06930034744778421,0.05117785833967106
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,3,0.800000011920929,1024,0.09171346723442186,0.14330228828304314,0.22092399094548656,0.41513584306492246,0.32017656213326584,0.15244516559718693,0.14279119156542602,0.06937566605159586,0.051556040468443115
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,4,0.875,1024,0.0979845012689851,0.12797975675949075,0.20802849885256244,0.4710147975370931,0.298799798747649,0.1735554094492566,0.15045955940143402,0.07362801009656314,0.05472508225140798
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5,1.0,1024,0.10329595503118888,0.10329595503118888,0.18866346927700323,0.5475143408898394,0.27451306832566,0.2012458261948485,0.16364132074095533,0.07392346276915154,0.05256145833504527
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,6,1.125,1024,0.10029870293720947,0.07924835787631365,0.16656224675733286,0.6021694885236282,0.253119126690437,0.21820755595151592,0.1686750740345344,0.06831780492605262,0.03405251735394293
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,7,1.25,1024,0.09736033789275947,0.06231061625136606,0.14418740701494248,0.675234681782368,0.23291458849387442,0.22463832098841027,0.16251433203687563,0.06533121423161684,0.03181993596995246
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,8,1.375,1024,0.08951212807744172,0.047345257826084876,0.12185080469494965,0.7346043245387918,0.22145770427990868,0.2234731689365565,0.15061494995812533,0.057868841613268225,0.0260033931213735
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,9,1.5,1024,0.07933887195297085,0.03526172086798704,0.10209634070744247,0.7770980958104732,0.20869000000361482,0.20488470700446992,0.13449058009233805,0.049833671463638166,0.023007795414075452
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,10,1.625,1024,0.06739370037220352,0.02552187469716583,0.08421561102624589,0.8002518719623158,0.18931500250646427,0.18780152282754878,0.11425277736245863,0.0405686455614288,0.018534535866151582
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,11,1.75,1024,0.057240234882649926,0.018690688941273445,0.06931799879163486,0.8257629458506172,0.17539654650684897,0.1683355130464148,0.09646087077375706,0.03373135535251528,0.014606383654654295
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,12,1.875,1024,0.045680996568021104,0.012993705690459337,0.05343565402748417,0.8548785899490531,0.16183805229501438,0.13623061125258848,0.07724971134350135,0.02655072641978074,0.011523404924649096
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,13,2.0,1024,0.03726677752412794,0.009316694381031986,0.04298544785916096,0.866962643874972,0.15074844203117313,0.11565519888991896,0.06329893215375429,0.020951633045703046,0.009073258786735778
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,14,2.125,1024,0.030717007894634996,0.006802382371130241,0.03455925081612765,0.8888215794394592,0.1395419404645493,0.09763428215049906,0.052036085702009495,0.01703767603001085,0.007317637583513769
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,15,2.25,1024,0.024966953086242652,0.004931743819504722,0.027392517260649743,0.911451578132562,0.13036579087987432,0.08225830287742046,0.0416539814446332,0.01371314255809473,0.005986992560341702
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,16,2.375,1024,0.020572466999640292,0.0036471963655871987,0.022049406552376714,0.9330168116212986,0.12047265174685712,0.06958669389375305,0.034353391606447514,0.011044178496027653,0.004838675993345906
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,17,2.5,1024,0.01593610016816815,0.0025497760269069043,0.01654586800333205,0.9631468210044282,0.11184594981572987,0.052167983940221485,0.026747562942212828,0.008722936605606725,0.003836626599513399
1.0,44,scalar_gate_s1p5_p4_linear_sigma,0,0.5,1024,0.06338812188760362,0.2535524875504145,0.25451124087094984,0.24905824069179178,0.44614262177870956,0.07095953673793792,0.0897455332823649,0.057099122226769265,0.036082603209883296
1.0,44,scalar_gate_s1p5_p4_linear_sigma,1,0.625,1024,0.0780375611341545,0.19977615650343553,0.245662157011717,0.3176621181032472,0.38053754564878467,0.110099165979526,0.11771214350555828,0.06419732024934632,0.04197832201350555
1.0,44,scalar_gate_s1p5_p4_linear_sigma,2,0.75,1024,0.08971675620741058,0.15949645547984104,0.2272133861828322,0.39485682474367084,0.33234405718782456,0.15286514204885088,0.1380012732805193,0.06874055283417814,0.04803861313107308
1.0,44,scalar_gate_s1p5_p4_linear_sigma,3,0.800000011920929,1024,0.09410416534146251,0.1470377539639686,0.22092399094548656,0.42595720337445336,0.3222323048196607,0.16797436470741955,0.14862864552032565,0.06955450316815226,0.048875924697124
1.0,44,scalar_gate_s1p5_p4_linear_sigma,4,0.875,1024,0.10076696991975627,0.13161400152784491,0.20802849885256244,0.4843902180497566,0.3024194956117342,0.18761125187554648,0.15840147832203494,0.0738883129812553,0.05160039121904775
1.0,44,scalar_gate_s1p5_p4_linear_sigma,5,1.0,1024,0.10556447224115761,0.10556447224115761,0.18866346927700323,0.5595384874756206,0.2772824290988886,0.20631739204624902,0.1692804778759455,0.07501613069496926,0.05172257483986215
1.0,44,scalar_gate_s1p5_p4_linear_sigma,6,1.125,1024,0.10861843005960711,0.08582196942981303,0.16656224675733286,0.6521191456900495,0.26177164425431304,0.2202022975139498,0.1732492988184196,0.07624396151182004,0.054031618194279166
1.0,44,scalar_gate_s1p5_p4_linear_sigma,7,1.25,1024,0.10434174272486126,0.06677871534391121,0.14418740701494248,0.7236536455229275,0.23936396632987988,0.22369852324089776,0.16452287709495406,0.07277445345493355,0.05029794079995862
1.0,44,scalar_gate_s1p5_p4_linear_sigma,8,1.375,1024,0.09616243227178224,0.050862774094165814,0.12185080469494965,0.7891817580730994,0.22792376159889732,0.22188013566372433,0.15156668469919923,0.0654453229685589,0.04386522788413907
1.0,44,scalar_gate_s1p5_p4_linear_sigma,9,1.5,1024,0.08843959671530705,0.03930648742902535,0.10209634070744247,0.8662366946992851,0.21805977371835794,0.20627605646635758,0.13736150077351694,0.06057933355342517,0.04125250602834851
1.0,44,scalar_gate_s1p5_p4_linear_sigma,10,1.625,1024,0.07665587834634074,0.029029445054235548,0.08421561102624589,0.9102335946057656,0.19812200628357507,0.19466295175036452,0.11738894363378087,0.0506921292935858,0.03676732903239718
1.0,44,scalar_gate_s1p5_p4_linear_sigma,11,1.75,1024,0.06617822595911729,0.02160921663971177,0.06931799879163486,0.9547047969178177,0.18389593768240667,0.1810981256856142,0.09899929245810082,0.04365363887136965,0.029078159111028328
1.0,44,scalar_gate_s1p5_p4_linear_sigma,12,1.875,1024,0.05503254114326605,0.015653700591862343,0.05343565402748417,1.0298843000024016,0.17153365389312714,0.1631952526015064,0.08140855839566291,0.035081102179814846,0.0234235513019093
1.0,44,scalar_gate_s1p5_p4_linear_sigma,13,2.0,1024,0.04667544383757622,0.011668860959394055,0.04298544785916096,1.085842911082497,0.1603988343855997,0.1595706932604291,0.06863044532663085,0.027363118754823113,0.01788241960140594
1.0,44,scalar_gate_s1p5_p4_linear_sigma,14,2.125,1024,0.0408363204920785,0.009043337410010463,0.03455925081612765,1.1816321108738141,0.15019674269097993,0.15951384338108032,0.06172061293858702,0.020837285938348143,0.013328640629599264
1.0,44,scalar_gate_s1p5_p4_linear_sigma,15,2.25,1024,0.038560394808426046,0.007616868110306379,0.027392517260649743,1.4076981111852516,0.14364489777858774,0.18241603984566684,0.05893121238966623,0.015653421843521968,0.008963258621836263
1.0,44,scalar_gate_s1p5_p4_linear_sigma,16,2.375,1024,0.031622670023752755,0.005606235128864754,0.022049406552376714,1.4341732938995646,0.13179253573190042,0.1537923618302521,0.046693161353147085,0.012785570284412835,0.00812101122761403
1.0,44,scalar_gate_s1p5_p4_linear_sigma,17,2.5,1024,0.025195302300301925,0.004031248368048308,0.01654586800333205,1.5227549437254078,0.1212418422546764,0.1228748160808177,0.03652896909711026,0.010401217036263163,0.0066689313365025866
1.0,44,fourier_gate_s1p5_p4_linear_sigma,0,0.5,1024,0.062421399263433736,0.24968559705373494,0.25451124087094984,0.2452598912716966,0.4449615992730467,0.07173892547294383,0.08860594514326599,0.05579528771838986,0.03572666897528098
1.0,44,fourier_gate_s1p5_p4_linear_sigma,1,0.625,1024,0.07554408154992354,0.19339284876780424,0.245662157011717,0.3075120827271757,0.37851705935515245,0.10747372549134848,0.11455441577297293,0.06144707546233164,0.041709041516835736
1.0,44,fourier_gate_s1p5_p4_linear_sigma,2,0.75,1024,0.08615740640209162,0.15316872249260732,0.2272133861828322,0.37919159539642255,0.3290953418905436,0.1367239995318396,0.13002956365057047,0.06778670971423925,0.04947031815348929
1.0,44,fourier_gate_s1p5_p4_linear_sigma,3,0.800000011920929,1024,0.08954752071766724,0.13991799695147378,0.22092399094548656,0.4053318081681915,0.31748925725825144,0.15394432761097648,0.1414675953877137,0.06686433159947971,0.04716120969889906
1.0,44,fourier_gate_s1p5_p4_linear_sigma,4,0.875,1024,0.09604668914631642,0.12544873684416838,0.20802849885256244,0.4616996694014905,0.29804588258377296,0.17784704742095647,0.15095571074517763,0.07091914173773203,0.047912297472637505
1.0,44,fourier_gate_s1p5_p4_linear_sigma,5,1.0,1024,0.10124679149339279,0.10124679149339279,0.18866346927700323,0.5366528659808445,0.2734330141356368,0.20533615957001589,0.1626582245271244,0.07174983594200735,0.0456764270294244
1.0,44,fourier_gate_s1p5_p4_linear_sigma,6,1.125,1024,0.10288190620818012,0.08128940737436453,0.16656224675733286,0.617678424799771,0.2555756359363942,0.21825739045171516,0.16755108148138367,0.07077877836371188,0.045095475221845566
1.0,44,fourier_gate_s1p5_p4_linear_sigma,7,1.25,1024,0.09868677319432922,0.0631595348443707,0.14418740701494248,0.6844340656192124,0.2335188791997329,0.22076173080000797,0.15919508477468985,0.06751501081884763,0.04105701180013054
1.0,44,fourier_gate_s1p5_p4_linear_sigma,8,1.375,1024,0.09037896737979388,0.047803751341378584,0.12185080469494965,0.7417182644468807,0.22218362599418218,0.2204861939487147,0.1467310314535127,0.05948267969897789,0.034635036615753734
1.0,44,fourier_gate_s1p5_p4_linear_sigma,9,1.5,1024,0.08234042004926094,0.03659574224411597,0.10209634070744247,0.8064972699188876,0.21240283931627835,0.20802334165461,0.13387102918551683,0.05322641882819689,0.03089282975029861
1.0,44,fourier_gate_s1p5_p4_linear_sigma,10,1.625,1024,0.06987546673354046,0.026461715212701714,0.08421561102624589,0.8297210681255248,0.19199369492406848,0.1882898197264687,0.1141314381484804,0.04348065654526415,0.025126159933286513
1.0,44,fourier_gate_s1p5_p4_linear_sigma,11,1.75,1024,0.05885284276810998,0.01921725478142367,0.06931799879163486,0.8490268587386313,0.17732050562257268,0.16670837943002817,0.09524615868199734,0.03629756201124592,0.019442710301619964
1.0,44,fourier_gate_s1p5_p4_linear_sigma,12,1.875,1024,0.04730074726580796,0.013454434777829821,0.05343565402748417,0.8851907612374171,0.1635063614998925,0.1358963693721016,0.07790413077230765,0.028540320812574477,0.014547664240749693
1.0,44,fourier_gate_s1p5_p4_linear_sigma,13,2.0,1024,0.03812059842187502,0.009530149605468755,0.04298544785916096,0.8868256659038355,0.15165611550654967,0.11469028808764248,0.0641900302550358,0.021905607644890735,0.010492857172770141
1.0,44,fourier_gate_s1p5_p4_linear_sigma,14,2.125,1024,0.031339715670140704,0.006940283054979257,0.03455925081612765,0.9068401348421449,0.1402327090287248,0.09722732318651903,0.05341792758741818,0.017491776659510686,0.007799771014928446
1.0,44,fourier_gate_s1p5_p4_linear_sigma,15,2.25,1024,0.026435796445696533,0.005221885717668451,0.027392517260649743,0.9650736438039021,0.13176903551108962,0.08455339644854228,0.044443508060618406,0.014714441463564494,0.006415205727864407
1.0,44,fourier_gate_s1p5_p4_linear_sigma,16,2.375,1024,0.021434208483418683,0.003799970479054836,0.022049406552376714,0.972099109901363,0.12153418589863506,0.07168619883812889,0.0361624470689301,0.0114884881485588,0.004905622066030086
1.0,44,fourier_gate_s1p5_p4_linear_sigma,17,2.5,1024,0.016197844238708767,0.0025916550781934027,0.01654586800333205,0.9789661222636855,0.11190202169644423,0.05361243820352792,0.027589563009430208,0.008652465427562312,0.0036647786190799592
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,0,0.5,1024,0.06493210606958813,0.2597284242783525,0.25451124087094984,0.25512470823444694,0.447782866585772,0.07671529665070376,0.09415995032179918,0.057267134968097294,0.0353818345706697
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,1,0.625,1024,0.08039517079295745,0.2058116372299711,0.245662157011717,0.327259077144401,0.38274543756263485,0.1186929253360437,0.12318462720184177,0.06514969944959247,0.040642498617049654
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,2,0.75,1024,0.08975398628079441,0.15956264227696784,0.2272133861828322,0.3950206798492581,0.33283098732023014,0.15331980106826112,0.14210220028340514,0.06791337176323213,0.04388514134946237
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,3,0.800000011920929,1024,0.09497816613880093,0.14840338016911103,0.22092399094548656,0.4299133187496915,0.32362272437188777,0.1712005641047139,0.1544293059237031,0.06893082731142357,0.04534253211022668
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,4,0.875,1024,0.10072971151991046,0.13156533749539326,0.20802849885256244,0.4842111156669037,0.3026731168039704,0.1946526670378582,0.16201690881584774,0.0723198689924281,0.046921346143206574
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,5,1.0,1024,0.10569973162577193,0.10569973162577193,0.18866346927700323,0.5602554221590157,0.27744714272349125,0.21543921308881647,0.17174745669916308,0.0735416911717912,0.04880110573086787
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,6,1.125,1024,0.10789486770445351,0.08525026584055587,0.16656224675733286,0.6477750498985958,0.2602966193399853,0.2266624428832023,0.17438655497469852,0.07409932805686638,0.051377476126709
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,7,1.25,1024,0.10431678199473876,0.0667627404766328,0.14418740701494248,0.7234805324152072,0.2395811435742822,0.22719305776407475,0.16755267216141537,0.07135243387630981,0.048164805829525426
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,8,1.375,1024,0.09577956677946806,0.050660266726330214,0.12185080469494965,0.7860396738392474,0.22802569834632286,0.22563551429239054,0.15315547495640483,0.06388055970002615,0.04214311925784848
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,9,1.5,1024,0.08684997631156026,0.03859998947180456,0.10209634070744247,0.8506668868811789,0.21653361390798243,0.2044850546183412,0.1365961848750853,0.05869051518331756,0.0394396374015544
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,10,1.625,1024,0.07566360345213308,0.02865367231323383,0.08421561102624589,0.8984510416786317,0.19709412856307468,0.1963429703626014,0.11693812989243321,0.04927918885472793,0.03491702997598097
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,11,1.75,1024,0.0655141372109606,0.021392371334191217,0.06931799879163486,0.945124474927379,0.18346366423453847,0.18400574072994474,0.09851036895491304,0.04234386059256485,0.028557657158437937
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,12,1.875,1024,0.05485878649732045,0.015604277048126705,0.05343565402748417,1.0266326387453648,0.1710797587648339,0.16726385682735886,0.08052191967684716,0.03456707607158242,0.023445750047595294
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,13,2.0,1024,0.04661377456518069,0.011653443641295173,0.04298544785916096,1.0844082564384976,0.16024572313085914,0.16002707773168173,0.06653825382270538,0.02788353503374453,0.018943770133617248
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,14,2.125,1024,0.03969388860008408,0.008790342112129347,0.03455925081612765,1.1485749159110898,0.149138241194578,0.1459290957220404,0.056534898116496396,0.022582121115307153,0.015379211556754887
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,15,2.25,1024,0.034416470986031886,0.006798315256500126,0.027392517260649743,1.2564187021786524,0.13945517822853515,0.14185512256742525,0.04660653445438834,0.018621927161481883,0.0127253839453686
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,16,2.375,1024,0.02924104156192243,0.005184007368318658,0.022049406552376714,1.3261600257794932,0.12923421831201054,0.13166292167039867,0.037974888695708385,0.014986673762720762,0.010662991616355826
1.0,44,scalar_gate_s1p5_p4_tanh_sigma,17,2.5,1024,0.02403665683819043,0.003845865094110469,0.01654586800333205,1.452728671191494,0.12023961575733202,0.11240941838401737,0.030931486762613387,0.011916547650017845,0.0084702819357422
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,0,0.5,1024,0.0630143022035999,0.2520572088143996,0.25451124087094984,0.2475894659424939,0.4453772323296822,0.07412647658526081,0.09214372651178268,0.055346342843243204,0.03402307524947753
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,1,0.625,1024,0.07672744663887733,0.19642226339552596,0.245662157011717,0.3123291253818054,0.3793528221281516,0.11072962569384512,0.1194602071205636,0.062035282395541055,0.037371726782390084
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,2,0.75,1024,0.08565283186081041,0.15227170108588517,0.2272133861828322,0.37697088758620934,0.3281855666755985,0.1397229622115633,0.1363915610969381,0.06553745517392795,0.04140310828549892
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,3,0.800000011920929,1024,0.08890409033397345,0.1389126370069143,0.22092399094548656,0.40241935678190205,0.31754428001347096,0.15507493050584376,0.1467923148153636,0.06464811010928485,0.040863816453731265
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,4,0.875,1024,0.0941825654296425,0.1230139630101453,0.20802849885256244,0.45273876391519413,0.29574000012300383,0.17739793798990733,0.15386098272732027,0.06756254813524704,0.042421348590228926
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,5,1.0,1024,0.09904496419600486,0.09904496419600486,0.18866346927700323,0.5249822054877148,0.27107617325706934,0.20490896036377032,0.16339340550436388,0.06839406979199239,0.04162667174754416
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,6,1.125,1024,0.10150396642902526,0.08020066483281008,0.16656224675733286,0.609405603041054,0.2545567878888936,0.22099170613517716,0.16842112755707983,0.06815925581971904,0.04212695355533411
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,7,1.25,1024,0.09680657757733604,0.06195620964949507,0.14418740701494248,0.6713941222849216,0.2318164788968702,0.22149241942562048,0.15855986891771062,0.06452536242260569,0.0397042936410492
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,8,1.375,1024,0.0893414241651686,0.04725496815347761,0.12185080469494965,0.7332033989339057,0.221033607782377,0.22222360065250135,0.14739404019303748,0.05751929778446394,0.03253026394976791
1.0,44,fourier_gate_s1p5_p4_tanh_sigma,9,1.5,1024,0.0802500318901877,0.035666680840083426,0.10209634070744247,0.7860226070211912,0.20978441301877437,0.20687511963988295,0.13111428069622685,0.051257958352756684,0.029003040848804697
