spectrum_lambda,seed,method,steps,score_error,unweighted_score_error,dsm_pixel_mean,gradient_norm_mean,gradient_clip_fraction,test_bank_sha256
0.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.061612357838846776,0.25760394274876464,0.5623934906355927,0.17698559323698282,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.040772954861829226,0.15529101891402128,0.54167856230992,0.24315276799425484,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.0,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.04077295381623924,0.1552910525314178,0.5416785619144335,0.24315277118608355,0.0,6ff80b4148c2d3a4f4d2aab73d4ce0a08c441e37c3960e43c374c8b88fd3c0fd
0.5,42,scalar_gate_s1p5_p4_linear_sigma,5000,0.04297514455163944,0.20218652597810974,0.5233012254442958,0.2560974175285548,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,fourier_gate_s1p5_p4_linear_sigma,5000,0.04326471450794278,0.20726441569825593,0.5236345801048492,0.25503445935584607,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,scalar_gate_s1p5_p4_tanh_sigma,5000,0.04256153256423355,0.20024356920961722,0.5228757941469594,0.26182900936454534,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,fourier_gate_s1p5_p4_tanh_sigma,5000,0.04290367976617171,0.2072603400541672,0.5232232298949806,0.26099610390998423,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,score,5000,0.058209643835883645,0.2899563714428184,0.5387565827575936,0.4562077969424427,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,scalar_gaussian,5000,0.0824934161043282,0.5985408933315088,0.5626919183886161,0.09057257791161537,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,fourier_gaussian,5000,0.1256762677432795,0.9832915324817111,0.6060748144426693,0.03814882893413305,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
