spectrum_lambda,seed,method,noise_bin,sigma,n,score_error,unweighted_score_error,reference_error,relative_to_gaussian,dsm_pixel_mean,frequency_band_0,frequency_band_1,frequency_band_2,frequency_band_3
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,4,0.8399999737739563,1024,0.11674429408598913,0.1654539418591963,0.21437325114174302,0.5445842401708882,0.3309928945908868,0.17390869633810252,0.18082508037461584,0.092582855277371,0.062341441598702634
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5,0.8600000143051147,1024,0.11408569691806326,0.15425323569861227,0.2107039839636672,0.5414501177051102,0.32017078085040324,0.1825592140172621,0.177858355791994,0.08954732641630418,0.05537174909372147
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,6,0.8799999952316284,1024,0.11579697965947913,0.14953122535433253,0.20863266561291466,0.5550280408836953,0.31764929633358635,0.18266943079362977,0.18688797899125018,0.0902818385387477,0.048652152229010176
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,7,0.8999999761581421,1024,0.12317198146084024,0.15206418269966285,0.20558633399065118,0.5991253361541111,0.32172425556741696,0.1812730849093095,0.19863764327970362,0.09840291582630632,0.050304439819728514
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,8,0.9200000166893005,1024,0.13116550941964517,0.1549686964329134,0.20194060688933535,0.6495251818844173,0.3231217508100177,0.1972925569215836,0.20660339025985786,0.106409291485712,0.05383996261971556
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,9,0.9399999976158142,1024,0.14273097593355688,0.16153347290356881,0.20040485831399116,0.7122131525869909,0.32710268510770446,0.21036169531761767,0.2235025591141506,0.1172700341774491,0.05775020836665274
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,10,0.9599999785423279,1024,0.15431069945315945,0.16743783241252766,0.19577920089059264,0.7881874006595468,0.33619624432905204,0.2158803207287016,0.23788258142860247,0.1294967060816543,0.06527487241386795
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,11,0.9800000190734863,1024,0.15906982176400986,0.16562871259073356,0.19225082413898947,0.8274077496230076,0.3340218127576804,0.22922728102244733,0.2430111352818726,0.13322358835926115,0.06850577989550594
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,12,1.0,1024,0.1601766408985752,0.1601766408985752,0.18887074724535083,0.8480754337806435,0.32991780709723695,0.2307953732070446,0.24487204005640445,0.13402044752129508,0.06918669942745408
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,13,1.0499999523162842,1024,0.15537814756964322,0.14093257295423064,0.1802818250632011,0.8618625172846601,0.3157794504640543,0.24119367270702194,0.24041279047167322,0.12723370626090222,0.06285360227829004
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,14,1.2000000476837158,1024,0.13758807320598082,0.09554726546629433,0.15447155068843849,0.8907017026293028,0.28033801181110984,0.23996792032608844,0.22622585439593007,0.10397121040180968,0.05012913995065802
1.0,44,score,0,0.6399999856948853,1024,0.09601315598152776,0.23440712957434193,0.2448417744610408,0.39214368623523177,0.3884938722973446,0.12285548042161362,0.1466134584072798,0.0813920298344485,0.046380025757998135
1.0,44,score,1,0.7599999904632568,1024,0.10002692938476562,0.17317682114804495,0.2269845591009603,0.44067724157516247,0.34090690090345166,0.14867120092314812,0.159428440792604,0.07919100628479102,0.046113134404966824
1.0,44,score,2,0.800000011920929,1024,0.09917090991349861,0.15495454212183632,0.21989723159226174,0.45098753265517905,0.32312389893844823,0.16428633899443076,0.1599709698161335,0.07508588526889375,0.045894547032359324
1.0,44,score,3,0.8199999928474426,1024,0.10198858304225764,0.15167844262563235,0.2184232309852115,0.4669310246086546,0.3218583244641283,0.17315453876324888,0.16383084035115134,0.0776523434108841,0.0444470554777516
1.0,44,score,4,0.8399999737739563,1024,0.1015149246961672,0.14387036711318027,0.21437325114174302,0.4735428704630962,0.31421485583615105,0.1688726579679068,0.1665878476504554,0.07580108349192194,0.04554994328694838
1.0,44,score,5,0.8600000143051147,1024,0.10020675546853097,0.1354877665425661,0.2107039839636672,0.4755807345617639,0.3058433325288061,0.1746631604299725,0.16244355150526657,0.0742582929588622,0.04622641812783776
1.0,44,score,6,0.8799999952316284,1024,0.10304844752446127,0.1330687611585986,0.20863266561291466,0.4939228822185092,0.30512946606369296,0.18024494840877184,0.16755295369757567,0.07598550026916304,0.04772462568987877
1.0,44,score,7,0.8999999761581421,1024,0.1039919547821334,0.1283851361627477,0.20558633399065118,0.505831067481666,0.3013929566605156,0.18050706960698,0.17149856900495958,0.07641502881409874,0.04565129714032524
1.0,44,score,8,0.9200000166893005,1024,0.10339233672566422,0.12215540285264395,0.20194060688933535,0.5119937902450884,0.2961351676712711,0.1890313109888051,0.16725996178674118,0.07564999822728986,0.04707707413141893
1.0,44,score,9,0.9399999976158142,1024,0.10298771345947802,0.11655467856712028,0.20040485831399116,0.5138982873265403,0.2873868510286661,0.19478350440551578,0.1685846428662035,0.07383158374750959,0.045518667344936974
1.0,44,score,10,0.9599999785423279,1024,0.1042503713531357,0.1131188975840827,0.19577920089059264,0.5324895130785317,0.28581996972738655,0.19317850298585576,0.1701384781138725,0.07550368817309595,0.04631002266268713
1.0,44,score,11,0.9800000190734863,1024,0.10394705342108354,0.10823307931580016,0.19225082413898947,0.5406845660434416,0.28021930128213823,0.20681960097508192,0.16784901397466806,0.07382089877017892,0.04700207025479613
1.0,44,score,12,1.0,1024,0.10332801624873325,0.10332801624873325,0.18887074724535083,0.5470832183159944,0.2732117387023571,0.2058899175592866,0.1657060992581438,0.07402141378850162,0.04616864390923787
1.0,44,score,13,1.0499999523162842,1024,0.10287210065876848,0.09330803628321399,0.1802818250632011,0.5706182562923622,0.2639166710600197,0.2093242634442431,0.16287731392538216,0.07368293904591224,0.04732624161920415
1.0,44,score,14,1.2000000476837158,1024,0.09947022202662668,0.06907653758433623,0.15447155068843849,0.6439387808519721,0.2431362512042984,0.20856333077717065,0.15730501741400119,0.06957935702500752,0.048966570927108974
1.0,44,scalar_gaussian,0,0.6399999856948853,1024,0.12386086326975063,0.3023946992352609,0.2448417744610408,0.5058812514424876,0.4144582201890141,0.0980378252710383,0.18321791996849088,0.11562558662679852,0.06379438423353828
1.0,44,scalar_gaussian,1,0.7599999904632568,1024,0.12934967646797815,0.22394335130579515,0.2269845591009603,0.5698611261501925,0.3689804347674363,0.12377139883934445,0.20117567711271683,0.11435125290461882,0.06141876302148562
1.0,44,scalar_gaussian,2,0.800000011920929,1024,0.1307600196352498,0.20431252459109003,0.21989723159226174,0.5946414999789897,0.35572996680421154,0.1374290133444301,0.2048130985845317,0.11318479110468165,0.06180041278023945
1.0,44,scalar_gaussian,3,0.8199999928474426,1024,0.13256177234982022,0.19714719610707182,0.2184232309852115,0.6069032664332092,0.351788529485435,0.14335497613215317,0.20710340741412445,0.11495231718906433,0.06057169407483893
1.0,44,scalar_gaussian,4,0.8399999737739563,1024,0.13309560823030492,0.18862757446313663,0.21437325114174302,0.6208592141111041,0.3462259749794003,0.14387535947727387,0.2138704463120418,0.11217599360874238,0.06253680062924843
